Date,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_Signal,MACD_Diff,BB_Position,MA_5_20_Ratio,Volume_Change_Pct,Yesterday_Return,Target
2015-04-06,8659.900390625,8667.5498046875,8573.75,8615.7998046875,146900,52.45894215029109,-55.77447372050483,-56.75856049720618,0.9840867767013535,0.5793514009979462,0.9882053743279834,0.17051792828685253,0.011217759981156483,1
2015-04-07,8660.2998046875,8693.599609375,8586.849609375,8684.4501953125,148700,52.481956642138414,-43.74990045879531,-54.15682848952401,10.4069280307287,0.6231934552530515,0.997213687924885,0.012253233492171445,0.00857771327704171,1
2015-04-08,8714.400390625,8730.5,8679.7998046875,8698.9501953125,148200,55.616116536846555,-29.514647880290795,-49.22839236767737,19.713744487386577,0.7468898045179121,1.0026244761876648,-0.00336247478143914,4.612224673294918e-05,1
2015-04-09,8778.2998046875,8785.5,8682.4501953125,8756.2001953125,152700,59.051536247704874,-12.927933793795091,-41.96830065290092,29.04036685910583,0.8647412266548284,1.0089174040597941,0.030364372469635637,0.006246964557533818,1
2015-04-10,8780.349609375,8787.400390625,8733.599609375,8774.349609375,139000,59.160738770292944,0.3781990842999221,-33.49900070546076,33.87719978976068,0.8477839196498698,1.0129563918406241,-0.08971840209561233,0.007332623152276119,1
2015-04-13,8834.0,8841.650390625,8762.099609375,8801.75,121600,62.015969403897515,15.078725245664828,-23.78345551523564,38.86218076090047,0.9340171711928168,1.0166593218707636,-0.12517985611510796,0.0002335081659441407,0
2015-04-16,8706.7001953125,8760.0,8645.650390625,8757.0498046875,142900,52.61610580243489,16.269423998208367,-15.77287961254684,32.042303610755205,0.6795386664329377,1.0173888562192535,0.17516447368421062,0.006110279546012176,0
2015-04-17,8606.0,8699.849609375,8596.7001953125,8698.0498046875,150400,46.59907088819292,8.983837081417732,-10.821536273753924,19.805373355171657,0.48922257247840123,1.015031698479397,0.05248425472358287,-0.014410211080767454,0
2015-04-20,8448.099609375,8619.9501953125,8422.75,8618.7998046875,148900,39.05685916058696,-9.422666303036749,-10.54176227961049,1.1190959765737407,0.21725621828132716,1.0089751707799197,-0.009973404255319118,-0.01156582781691673,0
2015-04-21,8377.75,8469.349609375,8352.7001953125,8416.099609375,407800,36.2423601320723,-29.348269801648712,-14.303063784018134,-15.045206017630578,0.131934321058791,1.0014045960861742,1.7387508394895903,-0.01834770981001632,1
2015-04-22,8429.7001953125,8449.9501953125,8284.7001953125,8400.400390625,171800,39.6981294862418,-40.48086927219265,-19.53862488165304,-20.94224439053961,0.24968895337831618,0.9931689045216875,-0.5787150564001962,-0.008327270348106652,0
2015-04-23,8398.2998046875,8504.9501953125,8361.849609375,8478.2001953125,156000,38.34525743768328,-51.24654538276627,-25.880208981875686,-25.366336400890585,0.21947660064089003,0.9869671738618111,-0.09196740395809078,0.006200972255378856,0
2015-04-24,8305.25,8413.2998046875,8273.349609375,8405.7001953125,173600,34.58404732352113,-66.519962135264,-34.00815961255335,-32.511802522710646,0.10997912499490378,0.9813507664871803,0.11282051282051286,-0.0037249712205020824,0
2015-04-27,8213.7998046875,8334.4501953125,8202.349609375,8330.5498046875,171500,31.331314390653162,-85.02342432086516,-44.21121255421571,-40.81221176664945,0.03887693368185783,0.9777526474215239,-0.012096774193548376,-0.011079600258562361,1
2015-04-28,8285.599609375,8308.0,8185.14990234375,8215.5498046875,174600,36.38982310183553,-92.82389119410254,-53.93374828219308,-38.890142911909464,0.17509328862629092,0.9769966764577364,0.018075801749271037,-0.011011130948797465,0
2015-04-29,8239.75,8308.2001953125,8219.2001953125,8274.7998046875,160400,34.635220438838616,-101.53506466379986,-63.45401155851444,-38.08105310528542,0.1320106028344962,0.973123713532998,-0.08132875143184426,0.008741362876475867,0
2015-04-30,8181.5,8229.400390625,8144.75,8224.5,267700,32.49175269725353,-111.84968701568505,-73.13314664994857,-38.71654036573648,0.08810792105478502,0.9689425072528546,0.6689526184538654,-0.005533650132347967,1
2015-05-04,8331.9501953125,8346.0,8220.4501953125,8230.0498046875,131700,42.40596104092132,-106.65457855402201,-79.83743303076326,-26.817145523258745,0.291038857147839,0.9704844235664832,-0.5080313784086664,-0.007069389241178392,0
2015-05-05,8324.7998046875,8355.650390625,8280.599609375,8338.400390625,155500,42.08958936678238,-101.93930162047764,-84.25780674870614,-17.68149487177149,0.29611885021624795,0.9740478586439217,0.18071374335611234,0.01838907233545184,0
2015-05-06,8097.0,8331.9501953125,8083.0,8316.599609375,209600,33.51177918966566,-115.25535907929225,-90.45731721482336,-24.798041864468885,0.08202910304565564,0.9724074272543501,0.3479099678456592,-0.0008581893143123631,0
2015-05-07,8057.2998046875,8122.60009765625,7997.14990234375,8077.0,161600,32.27719281808122,-127.54168339156058,-97.87419045017081,-29.667492941389767,0.09413169463460426,0.9715552214558862,-0.2290076335877863,-0.02736399793773192,1
2015-05-08,8191.5,8224.9501953125,8123.4501953125,8131.5,183100,40.2856342617197,-125.00882579485915,-103.30111751910849,-21.70770827575066,0.26204765240065003,0.9744991244060375,0.1330445544554455,-0.004903074634123761,1
2015-05-11,8325.25,8332.75,8224.650390625,8243.2001953125,192000,47.011112619064754,-110.93027553197317,-104.82694912168142,-6.103326410291743,0.42186840383176233,0.976597986000089,0.04860731840524313,0.01665572816769534,0
2015-05-12,8126.9501953125,8326.650390625,8115.2998046875,8326.150390625,173400,39.84573088521834,-114.45469748875075,-106.75249879509529,-7.702198693655461,0.22465245934111455,0.975669549537014,-0.09687500000000004,0.01632790087285607,1
2015-05-13,8235.4501953125,8254.9501953125,8089.7998046875,8181.5498046875,169800,44.803041012006354,-107.256399050455,-106.85327884616723,-0.40312020428777373,0.3701114192433932,0.9821802522828179,-0.02076124567474047,-0.02381908107113906,0
2015-05-14,8224.2001953125,8236.25,8137.2998046875,8232.4501953125,134800,44.39451807261927,-101.2918472933834,-105.74099253561047,4.449145242227075,0.37070176459455256,0.9898050726408489,-0.20612485276796233,0.013350641678914421,1
2015-05-15,8262.349609375,8279.2001953125,8212.2001953125,8240.2998046875,129800,46.18644649991587,-92.42118428449794,-103.07703088538797,10.65584660089003,0.45914138829254586,0.9941706889134222,-0.0370919881305638,-0.0013660455388829762,1
2015-05-18,8373.650390625,8384.599609375,8271.9501953125,8284.9501953125,148700,51.13414861292217,-75.5393069637521,-97.5694861010608,22.030179137308707,0.7410623139197791,0.9967373113533159,0.1456086286594762,0.004638677701966021,0
2015-05-19,8365.650390625,8427.7998046875,8335.0,8356.2001953125,140300,50.77280573916678,-62.09009473851074,-90.4736078285508,28.383513090040054,0.7445887096336494,1.003008828844307,-0.056489576328177526,0.013470838987944989,1
2015-05-20,8423.25,8440.349609375,8391.4501953125,8392.650390625,123600,53.329982020776896,-46.25054259208446,-81.62899478125753,35.378452189173075,0.8714010031039802,1.00727479815988,-0.11903064861012114,-0.0009553778372400901,0
2015-05-21,8421.0,8446.349609375,8382.5,8434.5,143800,53.213696223871445,-33.49305253329294,-72.00180633166461,38.50875379837167,0.869363289480221,1.0120875992762322,0.1634304207119741,0.006885251795789804,1
2015-05-22,8458.9501953125,8489.5498046875,8420.599609375,8432.5,187300,54.996161089812844,-20.088814798105886,-61.61920802495287,41.53039322684698,0.9350309760456801,1.0164698300868382,0.3025034770514603,-0.00026711779894939003,0
2015-05-25,8370.25,8441.9501953125,8364.150390625,8438.150390625,121300,50.183771454334504,-16.433785830533452,-52.58212358606899,36.148337755535536,0.716892195421022,1.0159884571845264,-0.35237586759209827,0.004506613859696085,0
2015-05-26,8339.349609375,8378.900390625,8320.0498046875,8377.099609375,116800,48.588672899535645,-15.847867961858356,-45.23527246122686,29.387404499368508,0.6319255006544832,1.0145832029000343,-0.03709810387469081,-0.010485957862909845,0
2015-05-27,8334.599609375,8342.849609375,8277.9501953125,8302.75,165500,48.33434477777789,-15.587130395666463,-39.305644048114786,23.718513652448323,0.6147862335844198,1.0121429284572796,0.41695205479452047,-0.0036916926764433144,0
2015-05-28,8319.0,8364.5,8270.150390625,8345.7001953125,232300,47.45582077239564,-16.449630994567997,-34.73444143740543,18.284810442837433,0.5703608227926831,1.0091977022696494,0.4036253776435046,-0.0005695887835976965,1
2015-05-29,8433.650390625,8443.900390625,8305.7001953125,8327.099609375,363900,54.064208285474365,-7.792019037928185,-29.345956957509983,21.5539379195818,0.7993615140830599,1.0070553268473874,0.566508824795523,-0.00187166871908917,0
2015-06-01,8433.400390625,8467.150390625,8405.400390625,8417.25,122200,54.0482457584562,-0.9401348093597335,-23.664792527879936,22.724657718520202,0.7784086110122856,1.0079609241319207,-0.6641934597416872,0.013781751487558669,0
2015-06-02,8236.4501953125,8445.349609375,8226.0498046875,8442.7998046875,146800,43.2216039682486,-11.272262349690209,-21.18628649224199,9.914024142551781,0.35915925518587305,1.0060182254978183,0.2013093289689034,-2.964315431874809e-05,0
2015-06-03,8135.10009765625,8236.7001953125,8094.14990234375,8232.4501953125,171400,38.90296135155103,-27.323683314269147,-22.413765856647423,-4.909917457621724,0.12533638769664696,1.0009821501650047,0.16757493188010897,-0.023353592405198742,0
2015-06-04,8130.64990234375,8160.0498046875,8056.75,8155.14990234375,154700,38.720015949959254,-39.943203259432266,-25.91965333720439,-14.023549922227875,0.08064705745371044,0.9960055082517356,-0.09743290548424732,-0.012305070176218624,0
2015-06-05,8114.7001953125,8191.0,8100.14990234375,8119.14990234375,162100,38.029743478624454,-50.64743963765795,-30.865210597295107,-19.782229040362846,0.07379228794916888,0.9887835406683979,0.04783451842275377,-0.0005470363313393456,0
2015-06-08,8044.14990234375,8131.0,8030.5498046875,8124.35009765625,135900,35.05300250904955,-64.08471441995607,-37.5091113618273,-26.57560305812877,0.005777677137854172,0.9810682941063725,-0.16162862430598401,-0.001961676769116849,0
2015-06-09,8022.39990234375,8057.14990234375,8005.14990234375,8026.5,136000,34.165139484337075,-75.61722640699918,-45.13073437086168,-30.4864920361375,0.006812797113822928,0.9765195351931706,0.0007358351729211954,-0.008694134258897646,1
2015-06-10,8124.4501953125,8152.25,8023.7998046875,8024.14990234375,136800,41.635006428249504,-75.65017138615531,-51.23462177392041,-24.415549612234898,0.21859218159037413,0.9769169210193837,0.00588235294117645,-0.0027038282806817193,0
2015-06-11,7965.35009765625,8163.0498046875,7958.25,8157.2998046875,166200,34.97266934934959,-87.50561844626463,-58.48882110838926,-29.016797337875374,0.008339661579435635,0.9744468450934628,0.21491228070175428,0.012720668903445809,1
2015-06-12,7982.89990234375,7995.60009765625,7940.2998046875,7959.85009765625,136600,36.18570198875598,-94.39687467559543,-65.67043182183049,-28.726442853764937,0.09199047277204508,0.9729023138969001,-0.1780986762936222,-0.019582875620068996,1
2015-06-15,8013.89990234375,8057.7001953125,7944.85009765625,7986.60009765625,133000,38.3725803812152,-96.24732471651623,-71.78581040076764,-24.461514315748587,0.17670962422838093,0.9742929938223874,-0.026354319180087793,0.0022032684655837187,1
2015-06-16,8047.2998046875,8061.85009765625,7952.35009765625,8004.2001953125,124000,40.729336341165094,-93.93589222865921,-76.21582676634596,-17.720065462313258,0.25192011813603826,0.9767862360463543,-0.06766917293233088,0.003883300602441242,1
2015-06-17,8091.5498046875,8136.85009765625,8048.9501953125,8084.2001953125,152500,43.79596297165473,-87.52453182103727,-78.47756777728422,-9.04696404375305,0.3360606223468177,0.9779592617650698,0.22983870967741926,0.004167746384501569,1
2015-06-18,8174.60009765625,8186.89990234375,8101.7998046875,8113.7001953125,144800,49.117112226757875,-74.87886104466997,-77.75782643076138,2.8789653860914086,0.4779394375931166,0.9845413665072491,-0.05049180327868852,0.005498738840850059,1
2015-06-19,8224.9501953125,8250.7998046875,8195.650390625,8201.150390625,147100,52.079250729413495,-60.101431865025916,-74.22654751761429,14.125115652588377,0.5817277712916767,0.9918704198151588,0.015883977900552404,0.010263830165222254,1
2015-06-22,8353.099609375,8369.4501953125,8257.400390625,8259.2998046875,122700,58.67347207034628,-37.616012076958214,-66.90444042948307,29.28842835252486,0.8035561328810461,1.0002718188657127,-0.16587355540448678,0.006159334653041526,1
2015-06-23,8381.5498046875,8398.4501953125,8334.9501953125,8377.4501953125,131700,59.98979958191059,-17.30102643941791,-56.98375763147004,39.68273119205213,0.8425460347039024,1.0081879270124035,0.07334963325183375,0.015580570218593381,0
2015-06-24,8360.849609375,8421.349609375,8338.900390625,8399.400390625,130100,58.52903484678098,-2.8388620880468807,-46.15477852278541,43.31591643473853,0.8024394984065536,1.0146109008229414,-0.012148823082763882,0.003405944696333929,1
2015-06-25,8398.0,8423.150390625,8329.5,8336.25,201200,60.393043651165556,11.487809087107962,-34.626261000806736,46.1140700879147,0.8471685462864169,1.019580964477085,0.5465026902382784,-0.002469733616678238,0
2015-06-26,8381.099609375,8408.5498046875,8339.7001953125,8393.9501953125,110600,59.09182798616541,21.233314498273103,-23.45434590099077,44.687660399263876,0.8324199039294237,1.0237258865538024,-0.4502982107355865,0.00444337505883885,0
2015-06-29,8318.400390625,8329.4501953125,8195.650390625,8247.0498046875,132000,54.40825559109567,23.625059811884057,-14.038464758415806,37.66352457029986,0.7508119269390457,1.0235970289923129,0.1934900542495479,-0.0020124304149797823,1
2015-06-30,8368.5,8378.0,8298.9501953125,8316.349609375,158500,57.319233543578264,29.226252930104238,-5.385521220711798,34.61177415081603,0.8145444300634446,1.022452000574383,0.2007575757575757,-0.00748102536329065,1
2015-07-01,8453.0498046875,8481.599609375,8370.150390625,8376.25,131800,61.75702902023641,40.02630314959242,3.6968436533490463,36.32945949624337,0.900989644825093,1.022718618939468,-0.1684542586750789,0.006022745602803914,0
2015-07-02,8444.900390625,8479.25,8433.2001953125,8471.9501953125,112000,61.09761558111554,47.38164504135966,12.43380393095117,34.94784111040849,0.8463038483439539,1.0219041563735618,-0.15022761760242798,0.01010334046573469,1
2015-07-03,8484.900390625,8497.75,8424.150390625,8440.099609375,88400,63.17597632318545,55.795298716777324,21.106102888116403,34.68919582866092,0.8604463013729493,1.0221282509170433,-0.21071428571428574,-0.0009640797405430224,1
2015-07-06,8522.150390625,8533.150390625,8386.150390625,8386.150390625,101500,65.04863988169906,64.72285873350847,29.829454057194816,34.89340467631366,0.8683676653710275,1.0241052025678048,0.1481900452488687,0.004736586359787687,0
2015-07-07,8510.7998046875,8561.349609375,8483.849609375,8525.5,122200,63.98092397394848,70.07434352956625,37.87843195166911,32.19591157789714,0.8192270434570214,1.0245220224906415,0.20394088669950738,0.004390151714822377,0
2015-07-08,8363.0498046875,8457.5,8341.400390625,8439.2001953125,188100,52.012899932085716,61.682209469163354,42.639187455167956,19.043022013995397,0.5998147009161255,1.0208772608154577,0.539279869067103,-0.0013318922357890006,0
2015-07-09,8328.5498046875,8400.2998046875,8323.0,8364.849609375,131300,49.67623260396649,51.65210774697516,44.4417715135294,7.210336233445759,0.5284271714237595,1.0158461895590034,-0.3019670388091441,-0.01736029555278973,1
2015-07-10,8360.5498046875,8377.099609375,8315.400390625,8365.7001953125,154100,51.83750907190585,45.75784448603554,44.70498610803063,1.0528583780049061,0.5550138503555403,1.01055727547809,0.17364813404417356,-0.004125289314989233,1
2015-07-13,8459.650390625,8471.650390625,8355.400390625,8397.25,117800,57.8717363722418,48.52383488930536,45.46875586428558,3.0550790250197792,0.7151426999236051,1.0063636163439464,-0.23556132381570405,0.0038422055160178825,0
2015-07-14,8454.099609375,8480.25,8424.099609375,8470.599609375,101700,57.43765415655678,49.695145847543245,46.314033860937116,3.381111986606129,0.693572423328435,1.002563980866504,-0.1366723259762309,0.011853357524637564,1
2015-07-15,8523.7998046875,8531.400390625,8462.9501953125,8463.400390625,105500,61.357223638211366,55.60664271043606,48.172555630836904,7.434087079599159,0.8627416114575239,1.0038128402737188,0.03736479842674534,-0.0006561478304294432,1
2015-07-16,8608.0498046875,8616.099609375,8542.900390625,8546.150390625,116000,65.49371068237522,66.32526113338099,51.803096731345725,14.522164402035266,1.056201948958339,1.007870461322035,0.09952606635071093,0.008244543893853207,1
2015-07-17,8609.849609375,8642.9501953125,8593.150390625,8623.650390625,105000,65.57847899847147,74.11076983146268,56.26463135136912,17.846138480093558,1.0155471126218778,1.0114823464070652,-0.09482758620689657,0.009884089482447456,0
2015-07-20,8603.4501953125,8624.099609375,8559.0,8623.900390625,90600,64.9673540797622,78.85546561179399,60.7827982034541,18.07266740833989,0.9326634983856219,1.0133882483577994,-0.13714285714285712,0.00020908390731189108,0
2015-07-21,8529.4501953125,8646.75,8517.900390625,8601.5,164100,58.211871105953456,75.77104816776045,63.780448196315376,11.990599971445079,0.7069676347706075,1.0142843863022852,0.8112582781456954,-0.0007432666484129546,1
2015-07-22,8633.5,8643.900390625,8498.650390625,8512.25,136800,63.89652991012708,80.79126338562128,67.18261123417656,13.608652151444716,0.9305457102914301,1.0152424624195897,-0.1663619744058501,-0.00860120048586066,0
2015-07-23,8589.7998046875,8654.75,8573.7998046875,8643.9501953125,132900,60.19293250074148,80.31772681188704,69.80963434971866,10.508092462168378,0.7858450431653362,1.0136634173218158,-0.028508771929824595,0.012198887654526924,0
2015-07-24,8521.5498046875,8589.150390625,8513.5,8588.150390625,127400,54.8461041338677,73.58697619928171,70.56510271963127,3.021873479650438,0.5965492949442429,1.0107429497681817,-0.04138449962377733,-0.005061700968610694,0
2015-07-27,8361.0,8492.2001953125,8351.5498046875,8492.099609375,136600,44.77119312035914,54.6676062434035,67.38560342438572,-12.717997180982223,0.16219657726064415,1.0047755064125758,0.07221350078492939,-0.00794547038951432,0
2015-07-28,8337.0,8397.400390625,8321.75,8371.099609375,174600,43.48524485094731,37.3072154660822,61.369925832725016,-24.06271036664282,0.111176249781968,1.0004257477052005,0.27818448023426057,-0.01884044667546103,1
2015-07-29,8375.0498046875,8381.5,8338.4501953125,8365.599609375,141000,46.12716991150463,26.3159283026107,54.35912632670215,-28.043198024091453,0.22934480008553534,0.9947910283542788,-0.1924398625429553,-0.002870470039468942,1
2015-07-30,8421.7998046875,8458.900390625,8408.2998046875,8417.0,215200,49.26534535241534,21.133969091313702,47.71409487962447,-26.580125788310767,0.35248945288850575,0.9909642169679203,0.526241134751773,0.004563968416396724,1
2015-07-31,8532.849609375,8548.9501953125,8448.0,8456.099609375,203300,55.84506705897579,25.69186046390132,43.30964799647984,-17.617787532578518,0.6274629322517147,0.9909505606406891,-0.0552973977695167,0.005582056356707721,1
2015-08-03,8543.0498046875,8563.9501953125,8508.099609375,8510.650390625,156700,56.404336996864735,29.78376403756738,40.60447120469735,-10.820707167129967,0.6497577882001138,0.9951204307995428,-0.2292179045745204,0.013185994355469077,0
2015-08-04,8516.900390625,8565.150390625,8448.25,8564.099609375,187400,54.498588194320554,30.564262136875186,38.596429391132915,-8.032167254257729,0.5833245260376335,0.9993257595967426,0.19591576260370136,0.0011954031512864116,1
2015-08-05,8567.9501953125,8591.849609375,8545.849609375,8547.4501953125,132800,57.516394297828256,34.89980190899223,37.85710389470478,-2.9573019857125473,0.6901921151712688,1.002662505160531,-0.2913553895410885,-0.00306089917070973,1
2015-08-06,8588.650390625,8606.2998046875,8551.5,8585.7998046875,134900,58.71218026383149,39.55017142023462,38.195717399810746,1.3544540204238729,0.7231460116265964,1.0050523842057415,0.01581325301204828,0.005993941733038577,0
2015-08-07,8564.599609375,8595.9501953125,8552.7001953125,8580.7998046875,143700,56.714768182070515,40.82432827183038,38.72143957421468,2.102888697615704,0.6382236168243498,1.004594007996021,0.0652335063009637,0.002416003226048735,0
2015-08-10,8525.599609375,8621.5498046875,8497.7998046875,8577.0,123400,53.534295578470335,38.24625368807574,38.62640239698689,-0.3801487089111504,0.5153116963712153,1.0037956125404226,-0.14126652748782187,-0.002800298085977815,0
2015-08-11,8462.349609375,8556.25,8441.2998046875,8548.4501953125,154400,48.75869318545677,30.7449558952394,37.050113096637396,-6.305157201397996,0.3272253347072782,1.0024666052339057,0.2512155591572123,-0.004553627931107251,0
2015-08-12,8349.4501953125,8446.9501953125,8337.9501953125,8445.7001953125,190000,41.62146933709299,15.511279797347015,32.74234643677932,-17.231066639432306,0.060206364070146116,0.9983593887062266,0.23056994818652843,-0.007418833032042493,1
2015-08-13,8355.849609375,8429.5,8339.75,8384.4501953125,189200,42.13848095037666,3.909791329084328,26.975835415240322,-23.066044086155994,0.12458677738848464,0.994362577727668,-0.004210526315789442,-0.013341379081930671,1
2015-08-14,8518.5498046875,8530.099609375,8381.2001953125,8402.349609375,155900,53.430702106398094,7.7546829947859806,23.131604931149457,-15.376921936363477,0.5639345668721651,0.9938127543598553,-0.17600422832980978,0.0007664473603414823,0
2015-08-17,8477.2998046875,8530.599609375,8428.0498046875,8530.5,174700,50.72764744639865,7.388091758573864,19.98290229663434,-12.594810538060475,0.4682296914815463,0.9934132229148769,0.12059012187299545,0.01947141259339502,0
2015-08-18,8466.5498046875,8525.75,8433.599609375,8505.849609375,153300,50.017489370678575,6.159131767140934,17.218148190735658,-11.059016423594723,0.44663923867160954,0.9938804149824818,-0.12249570692615908,-0.004842373519645449,1
2015-08-19,8495.150390625,8520.4501953125,8425.9501953125,8468.0498046875,130500,51.94501390154249,7.407610062120511,15.25604056501263,-7.848430502892118,0.5506393771889677,0.9981282153535638,-0.1487279843444227,-0.0012680924643075908,0
2015-08-20,8372.75,8501.349609375,8359.75,8471.0498046875,184100,44.10583689907955,-1.4627883613247832,11.912274779745147,-13.37506314106993,0.20647353381568231,0.9998066237972163,0.41072796934865896,0.0033780685872379923,0
