date,row_index,prediction,truth,error,ensemble_probability,w_old,w_medium,w_recent,drift_detected
2020-09-03,168,1,0,1,0.8762961950540543,0.4412,0.5409,0.0179,False
2020-09-04,169,1,1,0,0.5823340980455279,0.4412,0.5409,0.0179,False
2020-09-07,170,1,1,0,0.6447311479076743,0.4412,0.5409,0.0179,False
2020-09-08,171,1,1,0,0.8945613694429397,0.4412,0.5409,0.0179,False
2020-09-09,172,1,1,0,0.9377517964676023,0.4412,0.5409,0.0179,False
2020-09-10,173,1,1,0,0.9030558524757625,0.4412,0.5409,0.0179,False
2020-09-11,174,1,1,0,0.7331676141683012,0.4412,0.5409,0.0179,False
2020-09-14,175,1,0,1,0.7713988838881255,0.4412,0.5409,0.0179,False
2020-09-15,176,0,0,0,0.3734159439176321,0.4412,0.5409,0.0179,False
2020-09-16,177,0,0,0,0.35288510414958,0.4412,0.5409,0.0179,False
2020-09-17,178,1,0,1,0.5528724306583405,0.4412,0.5409,0.0179,False
2020-09-18,179,1,0,1,0.8870211496531965,0.4412,0.5409,0.0179,False
2020-09-21,180,1,0,1,0.7088718862473965,0.4412,0.5409,0.0179,False
2020-09-22,181,1,1,0,0.895660780930519,0.4412,0.5409,0.0179,False
2020-09-23,182,1,1,0,0.5991877364516259,0.4412,0.5409,0.0179,False
2020-09-24,183,0,1,1,0.42012093250155447,0.4412,0.5409,0.0179,False
2020-09-25,184,0,1,1,0.2579720421463251,0.4412,0.5409,0.0179,False
2020-09-28,185,0,1,1,0.3261026459723711,0.4412,0.5409,0.0179,False
2020-09-29,186,0,1,1,0.3560878857851029,0.4412,0.5409,0.0179,False
2020-09-30,187,0,1,1,0.2621360250346363,0.4412,0.5409,0.0179,False
2020-10-01,188,1,1,0,0.6065820502638818,0.4412,0.5409,0.0179,False
2020-10-05,189,0,1,1,0.45164755307286986,0.4412,0.5409,0.0179,False
2020-10-06,190,1,1,0,0.8152946117579938,0.4412,0.5409,0.0179,False
2020-10-07,191,1,1,0,0.6280505934208632,0.4412,0.5409,0.0179,False
2020-10-08,192,0,0,0,0.4640176074981689,0.4412,0.5409,0.0179,False
2020-10-09,193,1,0,1,0.5154713717281819,0.4412,0.5409,0.0179,False
2020-10-12,194,0,0,0,0.33792301116138695,0.4412,0.5409,0.0179,False
2020-10-13,195,1,0,1,0.6823255164325238,0.4412,0.5409,0.0179,False
2020-10-14,196,0,0,0,0.19010052695646884,0.4412,0.5409,0.0179,False
2020-10-15,197,1,1,0,0.7271813965380193,0.4412,0.5409,0.0179,False
2020-10-16,198,1,1,0,0.7333903675079346,0.4412,0.5409,0.0179,False
2020-10-19,199,1,0,1,0.6960131942152976,0.4412,0.5409,0.0179,False
2020-10-20,200,1,0,1,0.6551323600053787,0.4412,0.5409,0.0179,False
2020-10-21,201,1,0,1,0.6788677985310555,0.4412,0.5409,0.0179,False
2020-10-22,202,1,0,1,0.7035848861038685,0.4412,0.5409,0.0179,False
2020-10-23,203,1,0,1,0.6803948754370213,0.4412,0.5409,0.0179,False
2020-10-26,204,1,0,1,0.8914319753706457,0.4412,0.5409,0.0179,False
2020-10-27,205,1,0,1,0.6094542788803577,0.4412,0.5409,0.0179,False
2020-10-28,206,1,1,0,0.8528025344729423,0.4412,0.5409,0.0179,False
2020-10-29,207,1,1,0,0.8041976662427187,0.4412,0.5409,0.0179,False
2020-10-30,208,1,1,0,0.9612110256195068,0.4412,0.5409,0.0179,False
2020-11-02,209,1,1,0,0.8234856192141772,0.4412,0.5409,0.0179,False
2020-11-03,210,1,1,0,0.6525333273798228,0.4412,0.5409,0.0179,False
2020-11-04,211,1,1,0,0.5823669676974417,0.4412,0.5409,0.0179,False
2020-11-05,212,0,1,1,0.469109587803483,0.4412,0.5409,0.0179,False
2020-11-06,213,1,1,0,0.6043212453842164,0.4412,0.5409,0.0179,False
2020-11-09,214,1,1,0,0.7542048814117909,0.4412,0.5409,0.0179,False
2020-11-10,215,1,1,0,0.5059265637889505,0.4412,0.5409,0.0179,False
2020-11-11,216,1,1,0,0.6399919508367777,0.4412,0.5409,0.0179,False
2020-11-12,217,1,1,0,0.5378567954421044,0.4412,0.5409,0.0179,False
2020-11-13,218,0,1,1,0.26067827302888036,0.4412,0.5409,0.0179,False
2020-11-17,219,0,1,1,0.3337425125747919,0.4412,0.5409,0.0179,False
2020-11-18,220,0,0,0,0.3947179532825947,0.4412,0.5409,0.0179,False
2020-11-19,221,1,1,0,0.7059933789730073,0.4412,0.5409,0.0179,False
2020-11-20,222,1,1,0,0.5145636452555656,0.4412,0.5409,0.0179,False
2020-11-23,223,0,1,1,0.48522724423110486,0.4412,0.5409,0.0179,False
2020-11-24,224,1,1,0,0.5341461626529693,0.4412,0.5409,0.0179,False
2020-11-25,225,1,1,0,0.7488511961817742,0.4412,0.5409,0.0179,False
2020-11-26,226,1,1,0,0.5022779813662172,0.4412,0.5409,0.0179,False
2020-11-27,227,1,1,0,0.7348228563725948,0.4412,0.5409,0.0179,False
2020-12-01,228,1,1,0,0.6124498006343841,0.4412,0.5409,0.0179,False
2020-12-02,229,1,1,0,0.6073893447458745,0.4412,0.5409,0.0179,False
2020-12-03,230,1,1,0,0.7163241645693779,0.4412,0.5409,0.0179,False
2020-12-04,231,1,1,0,0.6064947352431714,0.4412,0.5409,0.0179,False
2020-12-07,232,0,1,1,0.46083951571322973,0.4412,0.5409,0.0179,False
2020-12-08,233,1,1,0,0.5174024837553501,0.4412,0.5409,0.0179,False
2020-12-09,234,0,1,1,0.3897165114074945,0.4412,0.5409,0.0179,False
2020-12-10,235,0,1,1,0.2906366136930883,0.4412,0.5409,0.0179,False
2020-12-11,236,0,1,1,0.1715566426664591,0.4412,0.5409,0.0179,False
2020-12-14,237,0,0,0,0.3330676944218576,0.4412,0.5409,0.0179,False
2020-12-15,238,0,0,0,0.4520363857731223,0.4412,0.5409,0.0179,False
2020-12-16,239,0,0,0,0.29948729874584823,0.4412,0.5409,0.0179,False
2020-12-17,240,0,1,1,0.33487869056388736,0.4412,0.5409,0.0179,False
2020-12-18,241,0,1,1,0.29410889485329383,0.4412,0.5409,0.0179,False
2020-12-21,242,1,1,0,0.9471516413927079,0.4412,0.5409,0.0179,False
2020-12-22,243,1,1,0,0.9224553359732033,0.4412,0.5409,0.0179,False
2020-12-23,244,1,1,0,0.9311705350250006,0.4412,0.5409,0.0179,False
2020-12-24,245,1,1,0,0.8916683418810368,0.4412,0.5409,0.0179,False
2020-12-28,246,1,1,0,0.6268797656804325,0.4412,0.5409,0.0179,False
2020-12-29,247,1,1,0,0.5705814207106829,0.4412,0.5409,0.0179,False
2020-12-30,248,0,1,1,0.45209425937905906,0.4412,0.5409,0.0179,False
2020-12-31,249,0,1,1,0.34004649679735305,0.4412,0.5409,0.0179,False
2021-01-01,250,0,1,1,0.24407689333595337,0.4412,0.5409,0.0179,False
2021-01-04,251,0,1,1,0.3640286014977843,0.4412,0.5409,0.0179,False
2021-01-05,252,1,1,0,0.5469798029907048,0.4412,0.5409,0.0179,False
2021-01-06,253,0,1,1,0.39657829741090533,0.4412,0.5409,0.0179,False
2021-01-07,254,1,1,0,0.6006661519706249,0.4412,0.5409,0.0179,False
2021-01-08,255,0,1,1,0.2738498986835592,0.4412,0.5409,0.0179,False
2021-01-11,256,0,0,0,0.45175476129949094,0.4412,0.5409,0.0179,False
2021-01-12,257,0,0,0,0.48209628660678866,0.4412,0.5409,0.0179,False
2021-01-13,258,0,1,1,0.36097971087023617,0.4412,0.5409,0.0179,False
2021-01-14,259,0,0,0,0.2629206731915474,0.4412,0.5409,0.0179,False
2021-01-15,260,0,0,0,0.461757827976346,0.4412,0.5409,0.0179,False
2021-01-18,261,1,0,1,0.7264072236597539,0.4412,0.5409,0.0179,False
2021-01-19,262,1,0,1,0.912252264791727,0.4412,0.5409,0.0179,False
2021-01-20,263,1,0,1,0.6683804587185384,0.4412,0.5409,0.0179,False
2021-01-21,264,1,0,1,0.9077842097461224,0.4412,0.5409,0.0179,False
2021-01-22,265,1,0,1,0.8625732882961631,0.4412,0.5409,0.0179,False
2021-01-25,266,1,1,0,0.7797060401225463,0.4412,0.5409,0.0179,False
2021-01-27,267,1,1,0,0.8425370851878078,0.4412,0.5409,0.0179,False
2021-01-28,268,1,1,0,0.8690782962068916,0.4412,0.5409,0.0179,False
2021-01-29,269,1,1,0,0.7297211877316236,0.4412,0.5409,0.0179,False
2021-02-01,270,1,1,0,0.622498573802039,0.4412,0.5409,0.0179,False
2021-02-02,271,1,1,0,0.7741324304621666,0.4412,0.5409,0.0179,False
2021-02-03,272,1,1,0,0.8079669194191694,0.4412,0.5409,0.0179,False
2021-02-04,273,0,1,1,0.4403746787324548,0.4412,0.5409,0.0179,False
2021-02-05,274,1,1,0,0.5827363863170146,0.4412,0.5409,0.0179,False
2021-02-08,275,0,1,1,0.4182729707732797,0.4412,0.5409,0.0179,False
2021-02-09,276,1,1,0,0.5690332611560821,0.4412,0.5409,0.0179,False
2021-02-10,277,0,1,1,0.4324357613012194,0.4412,0.5409,0.0179,False
2021-02-11,278,0,0,0,0.350363086887449,0.4412,0.5409,0.0179,False
2021-02-12,279,1,0,1,0.5298930963903665,0.4412,0.5409,0.0179,False
2021-02-15,280,0,0,0,0.24761813197284935,0.4412,0.5409,0.0179,False
2021-02-16,281,0,0,0,0.4268847042247653,0.4412,0.5409,0.0179,False
2021-02-17,282,0,0,0,0.4887671982213854,0.4412,0.5409,0.0179,False
2021-02-18,283,1,0,1,0.5595900614976883,0.4412,0.5409,0.0179,False
2021-02-19,284,1,0,1,0.7748153747558594,0.4412,0.5409,0.0179,False
2021-02-22,285,1,1,0,0.9211388189710678,0.4412,0.5409,0.0179,False
2021-02-23,286,1,1,0,0.8121642508380116,0.4412,0.5409,0.0179,False
2021-02-24,287,1,1,0,0.8066873006319628,0.4412,0.5409,0.0179,False
2021-02-25,288,1,0,1,0.8598168555535376,0.4412,0.5409,0.0179,False
2021-02-26,289,1,1,0,0.8049418358191848,0.4412,0.5409,0.0179,False
2021-03-01,290,1,1,0,0.88635015750397,0.4412,0.5409,0.0179,False
2021-03-02,291,1,1,0,0.8769881886878982,0.4412,0.5409,0.0179,False
2021-03-03,292,1,0,1,0.8735463653996587,0.4412,0.5409,0.0179,False
2021-03-04,293,1,0,1,0.9054638009503484,0.4412,0.5409,0.0179,False
2021-03-05,294,1,0,1,0.9002514682322741,0.4412,0.5409,0.0179,False
2021-03-08,295,1,0,1,0.9211624812096357,0.4412,0.5409,0.0179,False
2021-03-09,296,1,0,1,0.8683343684136867,0.4412,0.5409,0.0179,False
2021-03-10,297,1,0,1,0.6016653084449471,0.4412,0.5409,0.0179,False
2021-03-12,298,1,0,1,0.777417986357212,0.4412,0.5409,0.0179,False
2021-03-15,299,1,0,1,0.8173187113031745,0.4412,0.5409,0.0179,False
2021-03-16,300,1,0,1,0.9131161917805672,0.4412,0.5409,0.0179,False
2021-03-17,301,1,0,1,0.5562400319613517,0.4412,0.5409,0.0179,False
2021-03-18,302,1,0,1,0.8672360695689918,0.4412,0.5409,0.0179,False
2021-03-19,303,1,0,1,0.8067516665130854,0.4412,0.5409,0.0179,False
2021-03-22,304,0,1,1,0.4856196165800095,0.4412,0.5409,0.0179,False
2021-03-23,305,0,0,0,0.2405148389682174,0.4412,0.5409,0.0179,False
2021-03-24,306,0,1,1,0.4033328447595239,0.4412,0.5409,0.0179,False
2021-03-25,307,1,1,0,0.5092953685104847,0.4412,0.5409,0.0179,False
2021-03-26,308,1,1,0,0.5530242520749569,0.4412,0.5409,0.0179,False
2021-03-30,309,0,0,0,0.46574247752726083,0.4412,0.5409,0.0179,False
2021-03-31,310,0,1,1,0.22765035203546286,0.4412,0.5409,0.0179,False
2021-04-01,311,0,0,0,0.4534361798137427,0.4412,0.5409,0.0179,False
2021-04-05,312,0,0,0,0.20626683640927077,0.4412,0.5409,0.0179,False
2021-04-06,313,0,0,0,0.1684789505906403,0.4412,0.5409,0.0179,False
2021-04-07,314,0,0,0,0.41717652811408046,0.4412,0.5409,0.0179,False
2021-04-08,315,0,0,0,0.4967272005558014,0.4412,0.5409,0.0179,False
2021-04-09,316,0,0,0,0.19478296616375448,0.4412,0.5409,0.0179,False
2021-04-12,317,0,0,0,0.30393848782479765,0.4412,0.5409,0.0179,False
2021-04-13,318,0,0,0,0.23833039601743222,0.4412,0.5409,0.0179,False
2021-04-15,319,0,0,0,0.3246337857604027,0.4412,0.5409,0.0179,False
2021-04-16,320,0,0,0,0.23802527836710216,0.4412,0.5409,0.0179,False
2021-04-19,321,1,1,0,0.5504484117925167,0.4412,0.5409,0.0179,False
2021-04-20,322,1,1,0,0.7061769689142704,0.4412,0.5409,0.0179,False
2021-04-22,323,1,1,0,0.7544469619989396,0.4412,0.5409,0.0179,False
2021-04-23,324,1,1,0,0.5536397414833307,0.4412,0.5409,0.0179,False
2021-04-26,325,0,1,1,0.41916538458168506,0.4412,0.5409,0.0179,False
2021-04-27,326,1,0,1,0.6417294165104628,0.4412,0.5409,0.0179,False
2021-04-28,327,1,0,1,0.9043887531816961,0.4412,0.5409,0.0179,False
2021-04-29,328,1,0,1,0.6718657737493515,0.4412,0.5409,0.0179,False
2021-04-30,329,0,1,1,0.23271892644017933,0.4412,0.5409,0.0179,False
2021-05-03,330,0,1,1,0.35461815491467713,0.4412,0.5409,0.0179,False
2021-05-04,331,0,1,1,0.06420339064151048,0.4412,0.5409,0.0179,False
2021-05-05,332,0,1,1,0.13714782747626306,0.4412,0.5409,0.0179,False
2021-05-06,333,0,0,0,0.4244605948209763,0.4412,0.5409,0.0179,False
2021-05-07,334,1,1,0,0.6069320131063461,0.4412,0.5409,0.0179,False
2021-05-10,335,1,1,0,0.7409020472466945,0.4412,0.5409,0.0179,False
2021-05-11,336,1,1,0,0.8939743831753731,0.4412,0.5409,0.0179,False
2021-05-12,337,1,1,0,0.872921623557806,0.4412,0.5409,0.0179,False
2021-05-14,338,1,1,0,0.5488747391700745,0.4412,0.5409,0.0179,False
2021-05-17,339,1,1,0,0.7667508119165898,0.4412,0.5409,0.0179,False
