date,row_index,prediction,truth,error,ensemble_probability,w_old,w_medium,w_recent,drift_detected
2021-05-11,336,1,1,0,0.8861992789685725,0.3333,0.3333,0.3333,False
2021-05-12,337,1,1,0,0.9076055966734885,0.3333,0.3333,0.3333,False
2021-05-14,338,1,1,0,0.691538592660427,0.3333,0.3333,0.3333,False
2021-05-17,339,1,1,0,0.679389877653122,0.3333,0.3333,0.3333,False
2021-05-18,340,1,1,0,0.6623089245289564,0.3333,0.3333,0.3333,False
2021-05-19,341,1,1,0,0.5146628739014267,0.3333,0.3333,0.3333,False
2021-05-20,342,1,1,0,0.7779459174156188,0.3333,0.3333,0.3333,False
2021-05-21,343,1,1,0,0.5935859597772359,0.3333,0.3333,0.3333,False
2021-05-24,344,1,1,0,0.573550034353137,0.3333,0.3333,0.3333,False
2021-05-25,345,1,1,0,0.5873276112020015,0.3333,0.3333,0.3333,False
2021-05-26,346,0,1,1,0.26183054411262274,0.3333,0.3333,0.3333,False
2021-05-27,347,1,1,0,0.5296000971168279,0.3333,0.3333,0.3333,False
2021-05-28,348,1,1,0,0.5082516398012638,0.3333,0.3333,0.3333,False
2021-05-31,349,1,1,0,0.6029171370506285,0.3333,0.3333,0.3333,False
2021-06-01,350,0,1,1,0.39484930951595304,0.3333,0.3333,0.3333,False
2021-06-02,351,0,1,1,0.40415743699818846,0.3333,0.3333,0.3333,False
2021-06-03,352,0,1,1,0.1531912997033447,0.3333,0.3333,0.3333,False
2021-06-04,353,0,1,1,0.4141972873270512,0.3333,0.3333,0.3333,False
2021-06-07,354,0,1,1,0.218157036748901,0.3333,0.3333,0.3333,False
2021-06-08,355,0,1,1,0.38744171951115125,0.3333,0.3333,0.3333,False
2021-06-09,356,1,1,0,0.5592479592829942,0.3333,0.3333,0.3333,False
2021-06-10,357,1,0,1,0.7150499458283186,0.3333,0.3333,0.3333,False
2021-06-11,358,1,0,1,0.5251520387113093,0.3333,0.3333,0.3333,False
2021-06-14,359,1,0,1,0.6208959741532802,0.3333,0.3333,0.3333,False
2021-06-15,360,0,0,0,0.32238472943007945,0.3333,0.3333,0.3333,False
2021-06-16,361,1,0,1,0.7410726683557033,0.3333,0.3333,0.3333,False
2021-06-17,362,1,1,0,0.7817976810514926,0.3333,0.3333,0.3333,False
2021-06-18,363,1,1,0,0.7381424791753293,0.3333,0.3333,0.3333,False
2021-06-21,364,1,1,0,0.7375155407488345,0.3333,0.3333,0.3333,False
2021-06-22,365,1,0,1,0.6245790735125542,0.3333,0.3333,0.3333,False
2021-06-23,366,1,1,0,0.5505809783052653,0.3333,0.3333,0.3333,False
2021-06-24,367,1,0,1,0.6040423353776335,0.3333,0.3333,0.3333,False
2021-06-25,368,1,0,1,0.5584977111786604,0.3333,0.3333,0.3333,False
2021-06-28,369,0,1,1,0.4261258224450052,0.3333,0.3333,0.3333,False
2021-06-29,370,0,1,1,0.4019429162688553,0.3333,0.3333,0.3333,False
2021-06-30,371,0,1,1,0.46336401163190605,0.3333,0.3333,0.3333,False
2021-07-01,372,1,1,0,0.5083398495789617,0.3333,0.3333,0.3333,False
2021-07-02,373,1,0,1,0.5534651374351234,0.3333,0.3333,0.3333,False
2021-07-05,374,1,0,1,0.6069021136790513,0.3333,0.3333,0.3333,False
2021-07-06,375,1,0,1,0.6909510390311479,0.3333,0.3333,0.3333,False
2021-07-07,376,0,0,0,0.24167517299205063,0.3333,0.3333,0.3333,False
2021-07-08,377,1,1,0,0.6680947697684169,0.3333,0.3333,0.3333,False
2021-07-09,378,1,1,0,0.6973135859727859,0.3333,0.3333,0.3333,False
2021-07-12,379,1,1,0,0.6507632240429521,0.3333,0.3333,0.3333,False
2021-07-13,380,0,0,0,0.3833480895146727,0.3333,0.3333,0.3333,False
2021-07-14,381,0,0,0,0.3883419650875031,0.3333,0.3333,0.3333,False
2021-07-15,382,0,0,0,0.33121674288958314,0.3333,0.3333,0.3333,False
2021-07-16,383,0,0,0,0.10985002272203565,0.3333,0.3333,0.3333,False
2021-07-19,384,0,0,0,0.45068557855188845,0.3333,0.3333,0.3333,False
2021-07-20,385,1,1,0,0.9047882079362868,0.3333,0.3333,0.3333,False
2021-07-22,386,1,0,1,0.7334631083428859,0.3333,0.3333,0.3333,False
2021-07-23,387,1,0,1,0.6284558288633824,0.3333,0.3333,0.3333,False
2021-07-26,388,1,1,0,0.7954195364713669,0.3333,0.3333,0.3333,False
2021-07-27,389,1,1,0,0.5356522342443466,0.3333,0.3333,0.3333,False
2021-07-28,390,1,1,0,0.765655794596672,0.3333,0.3333,0.3333,False
2021-07-29,391,1,1,0,0.6619214834153653,0.3333,0.3333,0.3333,False
2021-07-30,392,1,1,0,0.8188768634319303,0.3333,0.3333,0.3333,False
2021-08-02,393,1,1,0,0.5015003207087516,0.3333,0.3333,0.3333,False
2021-08-03,394,1,1,0,0.633107684969902,0.3333,0.3333,0.3333,False
2021-08-04,395,1,1,0,0.8450790872633457,0.3333,0.3333,0.3333,False
2021-08-05,396,1,1,0,0.6427082979619503,0.3333,0.3333,0.3333,False
2021-08-06,397,1,1,0,0.7549014901399611,0.3333,0.3333,0.3333,False
2021-08-09,398,0,1,1,0.3233300502363592,0.3333,0.3333,0.3333,False
2021-08-10,399,0,1,1,0.4334048307716846,0.3333,0.3333,0.3333,False
2021-08-11,400,1,1,0,0.7823318441927433,0.3333,0.3333,0.3333,False
2021-08-12,401,0,1,1,0.3816028960078955,0.3333,0.3333,0.3333,False
2021-08-13,402,0,0,0,0.40239327124357227,0.3333,0.3333,0.3333,False
2021-08-16,403,0,1,1,0.28174169224128126,0.3333,0.3333,0.3333,False
2021-08-17,404,0,1,1,0.2404368364959955,0.3333,0.3333,0.3333,False
2021-08-18,405,0,1,1,0.4779767349109053,0.3333,0.3333,0.3333,False
2021-08-20,406,1,1,0,0.7065881742954254,0.3333,0.3333,0.3333,False
2021-08-23,407,1,1,0,0.5622169372737408,0.3333,0.3333,0.3333,False
2021-08-24,408,1,1,0,0.509477147680521,0.3333,0.3333,0.3333,False
2021-08-25,409,0,1,1,0.46175667981505397,0.3333,0.3333,0.3333,False
2021-08-26,410,0,1,1,0.4169217815816402,0.3333,0.3333,0.3333,False
2021-08-27,411,0,1,1,0.2558307395964861,0.3333,0.3333,0.3333,False
2021-08-30,412,0,1,1,0.3507023787617683,0.3333,0.3333,0.3333,False
2021-08-31,413,1,1,0,0.563481561756134,0.3333,0.3333,0.3333,False
2021-09-01,414,1,1,0,0.6442614595413209,0.3333,0.3333,0.3333,False
2021-09-02,415,0,1,1,0.30528326442539694,0.3333,0.3333,0.3333,False
2021-09-03,416,1,1,0,0.5185075601935386,0.3333,0.3333,0.3333,False
2021-09-06,417,0,1,1,0.41808075746297835,0.3333,0.3333,0.3333,False
2021-09-07,418,0,1,1,0.26849515953585507,0.3333,0.3333,0.3333,False
2021-09-08,419,0,1,1,0.29201431764811275,0.3333,0.3333,0.3333,False
2021-09-09,420,0,1,1,0.19718456394150852,0.3333,0.3333,0.3333,False
2021-09-13,421,1,1,0,0.5686722892999649,0.3333,0.3333,0.3333,False
2021-09-14,422,0,1,1,0.35444756753370166,0.3333,0.3333,0.3333,False
2021-09-15,423,1,1,0,0.5047448830157518,0.3333,0.3333,0.3333,False
2021-09-16,424,0,1,1,0.26764269223809245,0.3333,0.3333,0.3333,False
2021-09-17,425,0,1,1,0.4999416661173105,0.3333,0.3333,0.3333,False
2021-09-20,426,1,1,0,0.751300160175562,0.3333,0.3333,0.3333,False
2021-09-21,427,1,1,0,0.8260138654768466,0.3333,0.3333,0.3333,False
2021-09-22,428,1,1,0,0.6826735068976878,0.3333,0.3333,0.3333,False
2021-09-23,429,0,0,0,0.25060267471857367,0.3333,0.3333,0.3333,False
2021-09-24,430,0,0,0,0.20693303319867698,0.3333,0.3333,0.3333,False
2021-09-27,431,0,0,0,0.20104516680724918,0.3333,0.3333,0.3333,False
2021-09-28,432,1,1,0,0.5677063634902239,0.3333,0.3333,0.3333,False
2021-09-29,433,1,0,1,0.801378808915615,0.3333,0.3333,0.3333,False
2021-09-30,434,1,1,0,0.6933378074079751,0.3333,0.3333,0.3333,False
2021-10-01,435,1,1,0,0.5388128157969564,0.3333,0.3333,0.3333,False
2021-10-04,436,1,1,0,0.6073120085969568,0.3333,0.3333,0.3333,False
2021-10-05,437,1,1,0,0.6070303303152322,0.3333,0.3333,0.3333,False
2021-10-06,438,0,1,1,0.4208727521941065,0.3333,0.3333,0.3333,False
2021-10-07,439,1,1,0,0.6950256520807743,0.3333,0.3333,0.3333,False
2021-10-08,440,1,1,0,0.6518956536769867,0.3333,0.3333,0.3333,False
2021-10-11,441,1,1,0,0.5990959972053765,0.3333,0.3333,0.3333,False
2021-10-12,442,1,1,0,0.5765646848022937,0.3333,0.3333,0.3333,False
2021-10-13,443,0,1,1,0.2797173409804702,0.3333,0.3333,0.3333,False
2021-10-14,444,1,0,1,0.5573127105385065,0.3333,0.3333,0.3333,False
2021-10-18,445,1,0,1,0.5785778240606189,0.3333,0.3333,0.3333,False
2021-10-19,446,0,0,0,0.44254381222128863,0.3333,0.3333,0.3333,False
2021-10-20,447,1,0,1,0.6530986531198024,0.3333,0.3333,0.3333,False
2021-10-21,448,1,0,1,0.6941938729763031,0.3333,0.3333,0.3333,False
2021-10-22,449,1,0,1,0.682871761921048,0.3333,0.3333,0.3333,False
2021-10-25,450,1,0,1,0.5996043640494346,0.3333,0.3333,0.3333,False
2021-10-26,451,1,0,1,0.708149590292573,0.3333,0.3333,0.3333,False
2021-10-27,452,1,0,1,0.7085500934511423,0.3333,0.3333,0.3333,False
2021-10-28,453,1,1,0,0.5251184306407347,0.3333,0.3333,0.3333,False
2021-10-29,454,1,1,0,0.5103968919597566,0.3333,0.3333,0.3333,False
2021-11-01,455,1,1,0,0.5553629731055348,0.3333,0.3333,0.3333,False
2021-11-02,456,1,1,0,0.6333141050130129,0.3333,0.3333,0.3333,False
2021-11-03,457,1,1,0,0.6109488631021232,0.3333,0.3333,0.3333,False
2021-11-04,458,1,1,0,0.6069909256517887,0.3333,0.3333,0.3333,False
2021-11-08,459,1,1,0,0.66597395555377,0.3333,0.3333,0.3333,False
2021-11-09,460,1,0,1,0.6180686324357987,0.3333,0.3333,0.3333,False
2021-11-10,461,1,0,1,0.5088587169662118,0.3333,0.3333,0.3333,False
2021-11-11,462,1,0,1,0.5158565312504768,0.3333,0.3333,0.3333,False
2021-11-12,463,1,0,1,0.8529956400990486,0.3333,0.3333,0.3333,False
2021-11-15,464,1,0,1,0.7748966798633337,0.3333,0.3333,0.3333,False
2021-11-16,465,1,0,1,0.8457293287754059,0.3333,0.3333,0.3333,False
2021-11-17,466,1,0,1,0.9128879869937896,0.3333,0.3333,0.3333,False
2021-11-18,467,1,0,1,0.7043163171485066,0.3333,0.3333,0.3333,False
2021-11-22,468,1,0,1,0.6815113871857523,0.3333,0.3333,0.3333,False
2021-11-23,469,1,0,1,0.5203744393140077,0.3333,0.3333,0.3333,False
2021-11-24,470,1,0,1,0.673498309314251,0.3333,0.3333,0.3333,False
2021-11-25,471,1,0,1,0.5119692616984248,0.3333,0.3333,0.3333,False
2021-11-26,472,1,1,0,0.6233503969699143,0.3333,0.3333,0.3333,False
2021-11-29,473,1,0,1,0.5645440275013447,0.3333,0.3333,0.3333,False
2021-11-30,474,1,1,0,0.8225630023241042,0.3333,0.3333,0.3333,False
2021-12-01,475,0,1,1,0.42463789659217,0.3333,0.3333,0.3333,False
2021-12-02,476,0,1,1,0.3436893742628395,0.3333,0.3333,0.3333,False
2021-12-03,477,1,1,0,0.5864049292042851,0.3333,0.3333,0.3333,False
2021-12-06,478,1,1,0,0.6354869240462779,0.3333,0.3333,0.3333,False
2021-12-07,479,1,1,0,0.5991186049729584,0.3333,0.3333,0.3333,False
2021-12-08,480,1,0,1,0.5995192769944668,0.3333,0.3333,0.3333,False
2021-12-09,481,1,0,1,0.6333655486106873,0.3333,0.3333,0.3333,False
2021-12-10,482,1,0,1,0.7614205531597138,0.3333,0.3333,0.3333,False
2021-12-13,483,1,0,1,0.5974118675172329,0.3333,0.3333,0.3333,False
2021-12-14,484,1,0,1,0.7750515271782875,0.3333,0.3333,0.3333,False
2021-12-15,485,0,0,0,0.42194546394646165,0.3333,0.3333,0.3333,False
2021-12-16,486,1,0,1,0.5150993299663067,0.3333,0.3333,0.3333,False
2021-12-17,487,1,1,0,0.8417806179463863,0.3333,0.3333,0.3333,False
2021-12-20,488,1,1,0,0.9427412262260915,0.3333,0.3333,0.3333,False
2021-12-21,489,1,1,0,0.5898029332906007,0.3333,0.3333,0.3333,False
2021-12-22,490,1,1,0,0.7513624408006667,0.3333,0.3333,0.3333,False
2021-12-23,491,1,1,0,0.5245002972990274,0.3333,0.3333,0.3333,False
2021-12-24,492,1,1,0,0.5526080003321171,0.3333,0.3333,0.3333,False
2021-12-27,493,0,1,1,0.4617821483194828,0.3333,0.3333,0.3333,False
2021-12-28,494,1,1,0,0.8240186008572578,0.3333,0.3333,0.3333,False
2021-12-29,495,1,1,0,0.7014757693558931,0.3333,0.3333,0.3333,False
2021-12-30,496,1,1,0,0.6139731797128916,0.3333,0.3333,0.3333,False
2021-12-31,497,1,1,0,0.7253815466165543,0.3333,0.3333,0.3333,False
2022-01-03,498,1,1,0,0.771978082627058,0.3333,0.3333,0.3333,False
2022-01-04,499,1,1,0,0.6118262861073016,0.3333,0.3333,0.3333,False
2022-01-05,500,1,1,0,0.8009925697088242,0.3333,0.3333,0.3333,False
2022-01-06,501,1,1,0,0.8198340183019637,0.3333,0.3333,0.3333,False
2022-01-07,502,1,1,0,0.8454148463845252,0.3333,0.3333,0.3333,False
2022-01-10,503,0,1,1,0.3268872014343739,0.3333,0.3333,0.3333,False
2022-01-11,504,0,1,1,0.4339277148619294,0.3333,0.3333,0.3333,False
2022-01-12,505,1,0,1,0.5326957421779632,0.3333,0.3333,0.3333,False
2022-01-13,506,1,0,1,0.548483210156858,0.3333,0.3333,0.3333,False
2022-01-14,507,1,0,1,0.6076293020591139,0.3333,0.3333,0.3333,False
2022-01-17,508,0,0,0,0.33783257927298543,0.3333,0.3333,0.3333,False
2022-01-18,509,1,0,1,0.5527498054683209,0.3333,0.3333,0.3333,False
2022-01-19,510,1,0,1,0.6133944665551185,0.3333,0.3333,0.3333,False
2022-01-20,511,1,0,1,0.5485051573723554,0.3333,0.3333,0.3333,False
2022-01-21,512,1,0,1,0.7239384340077638,0.3333,0.3333,0.3333,False
2022-01-24,513,1,1,0,0.6060774516507983,0.3333,0.3333,0.3333,False
2022-01-25,514,1,1,0,0.6177834601812064,0.3333,0.3333,0.3333,False
2022-01-27,515,0,1,1,0.42105364910066123,0.3333,0.3333,0.3333,False
2022-01-28,516,0,1,1,0.4818425390034914,0.3333,0.3333,0.3333,False
2022-01-31,517,0,0,0,0.20345836844220758,0.3333,0.3333,0.3333,False
2022-02-01,518,0,0,0,0.2074361758455634,0.3333,0.3333,0.3333,False
2022-02-02,519,0,0,0,0.30593769771158696,0.3333,0.3333,0.3333,False
2022-02-03,520,1,1,0,0.5245578696280717,0.3333,0.3333,0.3333,False
2022-02-04,521,1,0,1,0.705581522718072,0.3333,0.3333,0.3333,False
2022-02-07,522,1,0,1,0.5772867899112404,0.3333,0.3333,0.3333,False
2022-02-08,523,1,1,0,0.5337003177344799,0.3333,0.3333,0.3333,False
2022-02-09,524,1,0,1,0.5570944005578756,0.3333,0.3333,0.3333,False
2022-02-10,525,0,0,0,0.49381512499898667,0.3333,0.3333,0.3333,False
2022-02-11,526,0,0,0,0.3654978688560426,0.3333,0.3333,0.3333,False
2022-02-14,527,0,1,1,0.4113687635689974,0.3333,0.3333,0.3333,False
2022-02-15,528,1,0,1,0.5883083274185656,0.3333,0.3333,0.3333,False
2022-02-16,529,0,0,0,0.4721862509071827,0.3333,0.3333,0.3333,False
2022-02-17,530,0,0,0,0.4798133527994156,0.3333,0.3333,0.3333,False
2022-02-18,531,0,0,0,0.29342819213569166,0.3333,0.3333,0.3333,False
2022-02-21,532,0,0,0,0.31833468593806025,0.3333,0.3333,0.3333,False
2022-02-22,533,1,0,1,0.6060313173025846,0.3333,0.3333,0.3333,False
2022-02-23,534,1,0,1,0.6809813214540481,0.3333,0.3333,0.3333,False
2022-02-24,535,1,0,1,0.8747900843024254,0.3333,0.3333,0.3333,False
2022-02-25,536,0,0,0,0.415024973988533,0.3333,0.3333,0.3333,False
2022-02-28,537,1,0,1,0.5625628083050251,0.3333,0.3333,0.3333,False
2022-03-02,538,0,0,0,0.4958429900988936,0.3333,0.3333,0.3333,False
2022-03-03,539,0,1,1,0.4651547633662819,0.3333,0.3333,0.3333,False
2022-03-04,540,1,1,0,0.7534254194587469,0.3333,0.3333,0.3333,False
2022-03-07,541,1,1,0,0.7558948015451431,0.3333,0.3333,0.3333,False
2022-03-08,542,1,1,0,0.7160013692915439,0.3333,0.3333,0.3333,False
2022-03-09,543,1,1,0,0.5304543821744621,0.3333,0.3333,0.3333,False
2022-03-10,544,1,1,0,0.5589496678680181,0.3333,0.3333,0.3333,False
2022-03-11,545,0,1,1,0.3332278458595276,0.3333,0.3333,0.3333,False
2022-03-14,546,1,1,0,0.706645210236311,0.3333,0.3333,0.3333,False
2022-03-15,547,1,1,0,0.8587919697403907,0.3333,0.3333,0.3333,False
2022-03-16,548,1,1,0,0.6940956742107868,0.3333,0.3333,0.3333,False
2022-03-17,549,1,0,1,0.8537339486002922,0.3333,0.3333,0.3333,False
2022-03-21,550,1,1,0,0.8420459314227104,0.3333,0.3333,0.3333,False
2022-03-22,551,1,1,0,0.7810662859976292,0.3333,0.3333,0.3333,False
2022-03-23,552,1,1,0,0.9121816035211086,0.3333,0.3333,0.3333,False
2022-03-24,553,1,1,0,0.8594421119213103,0.3333,0.3333,0.3333,False
2022-03-25,554,1,1,0,0.5913893211364745,0.3333,0.3333,0.3333,False
2022-03-28,555,1,1,0,0.9319008811354637,0.3333,0.3333,0.3333,False
2022-03-29,556,1,1,0,0.876604725176096,0.3333,0.3333,0.3333,False
2022-03-30,557,1,1,0,0.8439436329960823,0.3333,0.3333,0.3333,False
2022-03-31,558,1,1,0,0.8105723231613636,0.3333,0.3333,0.3333,False
2022-04-01,559,0,1,1,0.4924740304380655,0.3333,0.3333,0.3333,False
2022-04-04,560,1,0,1,0.6664349215775729,0.3333,0.3333,0.3333,False
2022-04-05,561,0,0,0,0.3617073751509189,0.3333,0.3333,0.3333,False
2022-04-06,562,1,0,1,0.5207325330421329,0.3333,0.3333,0.3333,False
2022-04-07,563,1,0,1,0.578644927212596,0.3333,0.3333,0.3333,False
2022-04-08,564,1,0,1,0.6538055431813001,0.3333,0.3333,0.3333,False
2022-04-11,565,1,0,1,0.6577298880815506,0.3333,0.3333,0.3333,False
2022-04-12,566,1,0,1,0.7166984851688146,0.3333,0.3333,0.3333,False
2022-04-13,567,1,0,1,0.6719212635621429,0.3333,0.3333,0.3333,False
2022-04-18,568,0,0,0,0.45833414590358734,0.3333,0.3333,0.3333,False
2022-04-19,569,1,1,0,0.6691331203959882,0.3333,0.3333,0.3333,False
2022-04-20,570,0,0,0,0.4847405126117169,0.3333,0.3333,0.3333,False
2022-04-21,571,1,0,1,0.5546140138227492,0.3333,0.3333,0.3333,False
2022-04-22,572,0,0,0,0.44022621432580056,0.3333,0.3333,0.3333,False
2022-04-25,573,1,1,0,0.5050523998104035,0.3333,0.3333,0.3333,False
2022-04-26,574,0,0,0,0.3807431005552411,0.3333,0.3333,0.3333,False
2022-04-27,575,0,0,0,0.23795019065737724,0.3333,0.3333,0.3333,False
2022-04-28,576,0,0,0,0.32966782771646974,0.3333,0.3333,0.3333,False
2022-04-29,577,0,0,0,0.41756523877680296,0.3333,0.3333,0.3333,False
2022-05-02,578,1,0,1,0.5853975475430488,0.3333,0.3333,0.3333,False
2022-05-04,579,1,0,1,0.5253337550997734,0.3333,0.3333,0.3333,False
2022-05-05,580,0,0,0,0.35815284505337475,0.3333,0.3333,0.3333,False
2022-05-06,581,1,0,1,0.5580764974772929,0.3333,0.3333,0.3333,False
2022-05-09,582,0,0,0,0.39289507859051226,0.3333,0.3333,0.3333,False
2022-05-10,583,1,1,0,0.8099633835375308,0.3333,0.3333,0.3333,False
2022-05-11,584,1,1,0,0.8192735125422478,0.3333,0.3333,0.3333,False
2022-05-12,585,1,1,0,0.8417041329681874,0.3333,0.3333,0.3333,False
2022-05-13,586,1,1,0,0.7239373711645604,0.3333,0.3333,0.3333,False
2022-05-16,587,1,1,0,0.6141838213294745,0.3333,0.3333,0.3333,False
2022-05-17,588,1,0,1,0.5670359254740178,0.3333,0.3333,0.3333,False
2022-05-18,589,0,0,0,0.48756639416143294,0.3333,0.3333,0.3333,False
2022-05-19,590,1,1,0,0.6490711726963521,0.3333,0.3333,0.3333,False
2022-05-20,591,0,1,1,0.4142058546379208,0.3333,0.3333,0.3333,False
2022-05-23,592,0,1,1,0.44347571711540223,0.3333,0.3333,0.3333,False
2022-05-24,593,1,1,0,0.5315756147056818,0.3333,0.3333,0.3333,False
2022-05-25,594,1,1,0,0.7404336115300655,0.3333,0.3333,0.3333,False
2022-05-26,595,1,1,0,0.7833990778326988,0.3333,0.3333,0.3333,False
2022-05-27,596,1,1,0,0.8014176275253295,0.3333,0.3333,0.3333,False
2022-05-30,597,1,0,1,0.8271958663165568,0.3333,0.3333,0.3333,False
2022-05-31,598,1,0,1,0.8295045206844807,0.3333,0.3333,0.3333,False
2022-06-01,599,1,0,1,0.7369887877106666,0.3333,0.3333,0.3333,False
2022-06-02,600,1,0,1,0.7749136952877045,0.3333,0.3333,0.3333,False
2022-06-03,601,1,0,1,0.827170020353794,0.3333,0.3333,0.3333,False
2022-06-06,602,1,0,1,0.7437569533646107,0.3333,0.3333,0.3333,False
2022-06-07,603,1,0,1,0.5648355792984366,0.3333,0.3333,0.3333,False
2022-06-08,604,1,0,1,0.6812689248383046,0.3333,0.3333,0.3333,False
2022-06-09,605,0,0,0,0.3792622917786241,0.3333,0.3333,0.3333,False
2022-06-10,606,0,0,0,0.3794341445848346,0.3333,0.3333,0.3333,False
2022-06-13,607,1,0,1,0.6792756865739822,0.3333,0.3333,0.3333,False
2022-06-14,608,1,0,1,0.802265180414915,0.3333,0.3333,0.3333,False
2022-06-15,609,1,0,1,0.6571136376857758,0.3333,0.3333,0.3333,False
2022-06-16,610,1,1,0,0.780518435025215,0.3333,0.3333,0.3333,False
2022-06-17,611,1,1,0,0.7542138007879257,0.3333,0.3333,0.3333,False
2022-06-20,612,1,1,0,0.7452902487158775,0.3333,0.3333,0.3333,False
2022-06-21,613,1,1,0,0.5192405743449926,0.3333,0.3333,0.3333,False
2022-06-22,614,1,1,0,0.5987641914635896,0.3333,0.3333,0.3333,False
2022-06-23,615,0,1,1,0.38942139162495737,0.3333,0.3333,0.3333,False
2022-06-24,616,1,1,0,0.562304765868187,0.3333,0.3333,0.3333,False
2022-06-27,617,1,1,0,0.5193279658824205,0.3333,0.3333,0.3333,False
2022-06-28,618,1,0,1,0.7182063616812229,0.3333,0.3333,0.3333,False
2022-06-29,619,1,1,0,0.8138540253818035,0.3333,0.3333,0.3333,False
2022-06-30,620,1,1,0,0.5440664658933878,0.3333,0.3333,0.3333,False
2022-07-01,621,1,1,0,0.5203509872317313,0.3333,0.3333,0.3333,False
2022-07-04,622,0,1,1,0.3874164198696613,0.3333,0.3333,0.3333,False
2022-07-05,623,0,1,1,0.4682922914028168,0.3333,0.3333,0.3333,False
2022-07-06,624,1,0,1,0.7943891745507716,0.3333,0.3333,0.3333,False
2022-07-07,625,1,0,1,0.6708241560816764,0.3333,0.3333,0.3333,False
2022-07-08,626,1,0,1,0.8753936203122138,0.3333,0.3333,0.3333,False
2022-07-11,627,1,1,0,0.5784561185806989,0.3333,0.3333,0.3333,False
2022-07-12,628,1,1,0,0.5407288501739502,0.3333,0.3333,0.3333,False
2022-07-13,629,1,1,0,0.7015945793330669,0.3333,0.3333,0.3333,False
2022-07-14,630,0,1,1,0.4981658140540123,0.3333,0.3333,0.3333,False
2022-07-15,631,1,1,0,0.6931988332092762,0.3333,0.3333,0.3333,False
2022-07-18,632,1,1,0,0.7691308150827885,0.3333,0.3333,0.3333,False
2022-07-19,633,1,1,0,0.5599988232403993,0.3333,0.3333,0.3333,False
2022-07-20,634,1,1,0,0.714663597357273,0.3333,0.3333,0.3333,False
2022-07-21,635,1,1,0,0.8210690222382544,0.3333,0.3333,0.3333,False
2022-07-22,636,1,1,0,0.6995795776158571,0.3333,0.3333,0.3333,False
2022-07-25,637,1,1,0,0.5165204605937004,0.3333,0.3333,0.3333,False
2022-07-26,638,0,1,1,0.4996463794693351,0.3333,0.3333,0.3333,False
2022-07-27,639,1,1,0,0.7208786077558994,0.3333,0.3333,0.3333,False
2022-07-28,640,1,1,0,0.696475161615014,0.3333,0.3333,0.3333,False
2022-07-29,641,1,1,0,0.5020412284344434,0.3333,0.3333,0.3333,False
2022-08-01,642,1,1,0,0.5042628041580319,0.3333,0.3333,0.3333,False
2022-08-02,643,0,1,1,0.4712982007116079,0.3333,0.3333,0.3333,False
2022-08-03,644,0,1,1,0.25720488907769323,0.3333,0.3333,0.3333,False
2022-08-04,645,0,1,1,0.3601816537991166,0.3333,0.3333,0.3333,False
2022-08-05,646,0,1,1,0.31811725503802296,0.3333,0.3333,0.3333,False
2022-08-08,647,0,1,1,0.3651466413930058,0.3333,0.3333,0.3333,False
2022-08-10,648,0,1,1,0.4442877293229103,0.3333,0.3333,0.3333,False
2022-08-11,649,0,1,1,0.3523468753248453,0.3333,0.3333,0.3333,False
2022-08-12,650,0,0,0,0.3684277972921729,0.3333,0.3333,0.3333,False
2022-08-16,651,0,0,0,0.49521668242514133,0.3333,0.3333,0.3333,False
2022-08-17,652,0,0,0,0.3631810569182038,0.3333,0.3333,0.3333,False
2022-08-18,653,0,0,0,0.37225913347899914,0.3333,0.3333,0.3333,False
2022-08-19,654,1,0,1,0.6471030850768089,0.3333,0.3333,0.3333,False
2022-08-22,655,1,0,1,0.6536020136743784,0.3333,0.3333,0.3333,False
2022-08-23,656,1,1,0,0.7610228511393069,0.3333,0.3333,0.3333,False
2022-08-24,657,1,0,1,0.7194750786066054,0.3333,0.3333,0.3333,False
2022-08-25,658,1,1,0,0.6325476584829389,0.3333,0.3333,0.3333,False
2022-08-26,659,0,1,1,0.35828948372863234,0.3333,0.3333,0.3333,False
2022-08-29,660,1,1,0,0.6572614523559808,0.3333,0.3333,0.3333,False
2022-08-30,661,1,0,1,0.5953647098265588,0.3333,0.3333,0.3333,False
2022-09-01,662,1,1,0,0.6077284789259546,0.3333,0.3333,0.3333,False
2022-09-02,663,1,1,0,0.5491268827764317,0.3333,0.3333,0.3333,False
2022-09-05,664,1,1,0,0.5305174586903304,0.3333,0.3333,0.3333,False
2022-09-06,665,0,1,1,0.4606047328535467,0.3333,0.3333,0.3333,False
2022-09-07,666,0,1,1,0.49342331641931086,0.3333,0.3333,0.3333,False
2022-09-08,667,0,1,1,0.2781051835326478,0.3333,0.3333,0.3333,False
2022-09-09,668,1,0,1,0.5216454483054578,0.3333,0.3333,0.3333,False
2022-09-12,669,0,0,0,0.47372560545802117,0.3333,0.3333,0.3333,False
2022-09-13,670,1,0,1,0.5369733682125807,0.3333,0.3333,0.3333,False
2022-09-14,671,0,0,0,0.34073577521592374,0.3333,0.3333,0.3333,False
2022-09-15,672,0,0,0,0.4694911437705159,0.3333,0.3333,0.3333,False
2022-09-16,673,1,0,1,0.7385720466256142,0.3333,0.3333,0.3333,False
2022-09-19,674,1,0,1,0.6388889758765697,0.3333,0.3333,0.3333,False
2022-09-20,675,0,0,0,0.4529111449040472,0.3333,0.3333,0.3333,False
2022-09-21,676,1,0,1,0.5289637408565729,0.3333,0.3333,0.3333,False
